postcode,easting,northing
CF334HB,282244,181464
CF334HE,282504,181936
CF334HH,282519,181792
CF334HJ,281930,181467
CF334HL,282455,181691
CF334HN,282231,181542
CF334HP,282506,181702
CF334HQ,282026,181496
CF334HR,282140,181593
CF334HS,281961,181516
CF334HT,282024,181437
CF334HU,281969,181389
CF334HW,282140,181519
CF334HX,282128,181475
CF334HY,281885,181425
CF334HZ,282553,181769
CF334LA,282321,181659
CF334LB,281806,181602
CF334LD,281791,181559
CF334LE,281719,181580
CF334LF,281646,181623
CF334LG,281654,181768
CF334LH,281630,181847
CF334LL,281845,181823
CF334LN,281740,181702
CF334LP,281596,181643
CF334LR,281651,181585
CF334LT,282183,181669
CF334LU,282266,181739
CF334LW,281864,181754
CF334LY,282032,181710
CF334NA,282062,181774
CF334NB,282194,182109
CF334ND,282028,181892
CF334NE,282004,181936
CF334NF,281919,182000
CF334NG,281981,182054
CF334NH,282047,182078
CF334NL,282073,182169
CF334NN,282140,182008
CF334NP,282316,182044
CF334NR,282245,181938
CF334NS,282432,181949
CF334NT,282378,181879
CF334NU,282302,181917
CF334NW,282234,181989
CF334NY,282485,181818
CF334NZ,281560,182189
CF334PA,281927,182166
CF334PB,281581,182107
CF334PD,281743,182139
CF334PE,281892,182237
CF334PG,280709,181980
CF334PH,280768,181850
CF334PJ,281501,181992
CF334PL,280887,181775
CF334PN,280816,181743
CF334PP,280550,181987
CF334PQ,281580,182056
CF334PR,280416,181863
CF334PS,280523,180988
CF334PT,280279,181249
CF334PU,280971,180114
CF334PW,280821,181447
CF334PX,281368,182026
CF334PY,281346,182160
CF334PZ,281438,182160
CF334QA,281354,182229
CF334QB,281354,182229
CF334RA,281954,179894
CF334RD,283040,180075
CF334RE,282050,180089
CF334RF,281962,180372
CF334RG,281937,180503
CF334RH,282032,180447
CF334RJ,281859,180633
CF334RL,282030,180412
CF334RN,282116,180474
CF334RP,282129,179711
CF334RQ,281911,180580
CF334RR,282775,179517
CF334RS,284175,180573
CF334RT,284477,180354
CF334RW,282148,180322
CF334RY,283805,180769
CF334RZ,282022,180524
CF334SA,282210,180823
CF334SD,281844,180501
CF334SE,281925,180365
CF334SF,281845,180396
CF334SG,282087,180340
CF334YU,291050,179647
CF336AA,282793,182526
CF336AB,282733,182552
CF336AD,282782,182500
CF336AE,282650,182355
CF336AF,282598,182348
CF336AG,282571,182171
CF336AH,282430,182202
CF336AJ,284001,183473
CF336AL,282503,182311
CF336AN,282580,182294
CF336AP,282354,182264
CF336AQ,283988,182530
CF336AR,282293,182165
CF336AS,282256,182211
CF336AT,282176,182291
CF336AU,282271,182282
CF336AW,282422,182295
CF336AX,283966,183339
CF336AY,282482,182414
CF336AZ,283713,183067
CF336BA,282393,182427
CF336BB,282579,182537
CF336BD,282410,182469
CF336BE,282405,182555
CF336BF,283805,182896
CF336BG,282504,182569
CF336BH,282797,182344
CF336BJ,283032,182181
CF336BL,283765,181905
CF336BN,283410,181909
CF336BP,283166,181930
CF336BQ,283279,182055
CF336BS,282856,182476
CF336BT,282945,182519
CF336BU,283170,182622
CF336BX,283484,182206
CF336BY,283294,182673
CF336BZ,283177,182074
CF336DA,282995,182572
CF336DB,283443,182733
CF336DD,283423,182747
CF336DE,283622,182706
CF336DF,283481,182670
CF336DG,283764,182474
CF336DH,283611,182851
CF336DJ,283893,182526
CF336DL,283589,182867
CF336DN,283740,182829
CF336DP,283799,183020
CF336DQ,283950,182468
CF336DR,283907,182954
CF336DS,284308,182644
CF336DT,284003,183025
CF336DU,284176,182898
CF336DW,283765,182958
CF336DX,283844,182572
CF336DY,283906,182346
CF336DZ,283905,182628
CF336EA,283798,182667
CF336EB,283992,182270
CF336ED,283745,183060
CF336EE,283676,183158
CF336EF,283625,183177
CF336EG,283495,183185
CF336EH,283443,183264
CF336EJ,284089,183415
CF336EL,283809,183297
CF336EN,284044,183429
CF336EP,283920,183278
CF336EQ,283863,183354
CF336ER,283945,183205
CF336ES,283611,182996
CF336ET,283498,182909
CF336EU,283396,182799
CF336EW,283972,183388
CF336EX,283790,182763
CF336EY,283362,182894
CF336EZ,283858,182787
CF336FA,283548,183067
CF336FB,283700,183374
CF336FD,283761,182612
CF336FE,283969,182903
CF336FF,284134,182214
CF336FG,283907,182880
CF336FH,283916,183250
CF336FJ,283916,183250
CF336GA,283950,182596
CF336GB,283618,183310
CF336HA,283255,182952
CF336HB,283282,183052
CF336HD,283205,183075
CF336HE,283117,182996
CF336HF,283132,182921
CF336HG,283256,182874
CF336HH,283212,182907
CF336HL,283376,182998
CF336HN,284051,182473
CF336HP,284060,182405
CF336HR,282592,182760
CF336HS,282639,182516
CF336HT,282811,182952
CF336HU,282863,182941
CF336HW,282649,182963
CF336HY,283042,183043
CF336JA,282489,182900
CF336JB,282534,182941
CF336JD,282467,182930
CF336JE,282466,182803
CF336JF,282394,182828
CF336JG,282528,182731
CF336JH,282570,182855
CF336LA,283033,182972
CF336LB,283030,182907
CF336LD,282989,182873
CF336LE,282920,182882
CF336LF,282791,182899
CF336LG,282843,182838
CF336LH,282976,182807
CF336LL,282956,182662
CF336LN,282963,182692
CF336LP,282701,182725
CF336LR,282717,182857
CF336LS,282637,182887
CF336LT,283079,182858
CF336LW,282956,182740
CF336NA,282943,182475
CF336NB,283047,182366
CF336ND,283032,182496
CF336NE,283144,182394
CF336NF,283150,182441
CF336NG,283214,182457
CF336NH,283195,182558
CF336NL,283256,182591
CF336NN,283431,182505
CF336NP,283634,182337
CF336NR,283442,182410
CF336NS,283365,182502
CF336NT,283277,182479
CF336NU,282892,182112
CF336NW,283377,182601
CF336PE,282784,182384
CF336PG,282675,182382
CF336PH,282698,182124
CF336PL,282724,182046
CF336PS,282191,183562
CF336PT,282219,183728
CF336PU,282850,183493
CF336PY,283134,183374
CF336RA,283259,184222
CF336RB,284066,184885
CF336RD,284886,185007
CF336RL,281755,182740
CF336RP,282972,182368
CF336RX,283069,182275
CF336TR,283446,182825
CF336YL,291050,179647
CF336YW,291050,179647
CF336ZR,291050,179647
CF340AA,285811,191317
CF340AB,285609,191440
CF340AD,285657,191416
CF340AE,285691,191347
CF340AF,285183,193372
CF340AH,284910,191844
CF340AJ,285851,191222
CF340AL,285132,191817
CF340AN,285072,191772
CF340AP,285034,191902
CF340AQ,285289,193267
CF340AR,285058,191899
CF340AS,285019,192087
CF340AT,284696,191767
CF340AU,285435,193702
CF340AW,285024,191801
CF340AX,285985,191132
CF340BB,284811,191912
CF340BD,284739,192013
CF340BE,284860,192191
CF340BF,286352,190203
CF340BG,284930,192264
CF340BH,284916,192379
CF340BJ,286139,190986
CF340BL,284982,192330
CF340BN,285000,192369
CF340BP,285052,192270
CF340BQ,284497,191820
CF340BS,285077,192434
CF340BT,285113,192405
CF340BW,285000,192241
CF340BX,286167,191021
CF340DB,286486,190113
CF340DD,286521,190055
CF340DE,286645,189976
CF340DF,286994,189442
CF340DG,286968,191215
CF340DH,287690,192084
CF340DJ,286381,191001
CF340DL,286660,191546
CF340DN,286334,191356
CF340DP,286751,189709
CF340DQ,286674,190203
CF340DT,287693,189603
CF340DU,287481,188908
CF340DW,285827,191956
CF340DX,286344,191140
CF340DY,288000,188707
CF340EA,288272,188630
CF340EB,288906,188726
CF340EH,287304,189253
CF340EJ,286480,191028
CF340EP,285027,192462
CF340ER,285056,192495
CF340ES,285089,192590
CF340ET,284967,192531
CF340EU,284843,192345
CF340EW,285081,192573
CF340EX,286580,191041
CF340EY,284893,192544
CF340HA,284686,192449
CF340HB,284921,192755
CF340HD,284869,192844
CF340HF,284943,192860
CF340HG,285018,192765
CF340HH,285035,192814
CF340HJ,286551,190802
CF340HL,285032,193102
CF340HN,285252,192838
CF340HP,285087,192881
CF340HR,285173,192950
CF340HS,285180,192696
CF340HT,285118,192717
CF340HU,285193,192621
CF340HW,285124,192814
CF340HX,286522,190731
CF340HY,285112,192650
CF340JA,286508,190565
CF340JB,286523,190644
CF340JD,286782,190497
CF340JY,286105,191283
CF340LA,285141,192566
CF340LG,285892,191275
CF340LH,285919,191426
CF340LJ,286180,190984
CF340LL,285988,191467
CF340LN,286086,191407
CF340LP,286315,190922
CF340LQ,285699,191660
CF340LR,286421,190849
CF340LS,286474,190904
CF340LT,286362,190820
CF340LU,286439,190742
CF340LW,286259,191121
CF340LX,286206,190979
CF340LY,286460,190624
CF340NA,286420,190565
CF340NB,286409,190386
CF340ND,286470,190303
CF340NE,286406,190225
CF340NF,286487,190242
CF340NG,286588,190244
CF340NJ,286744,190788
CF340NL,286349,190711
CF340NN,286257,190857
CF340NP,285959,191109
CF340NR,285881,191135
CF340NS,285850,191194
CF340NT,286218,191256
CF340NW,286167,190921
CF340NX,286724,190757
CF340PA,285691,194030
CF340PB,285676,194337
CF340PD,285689,194323
CF340PE,285908,194498
CF340PF,286039,194554
CF340PG,285994,194555
CF340PH,285911,194613
CF340PJ,286596,190874
CF340PL,285969,194597
CF340PN,286000,194641
CF340PP,286201,194623
CF340PR,285873,194498
CF340PS,285715,194429
CF340PT,285596,194353
CF340PU,285593,194228
CF340PW,286090,194670
CF340PX,286632,190806
CF340PY,285656,194217
CF340RA,285646,194164
CF340RB,285618,194073
CF340RD,285671,194102
CF340RE,285861,193996
CF340RF,285951,194008
CF340RG,285670,193855
CF340RH,285523,193872
CF340RJ,286685,190823
CF340RL,285553,193986
CF340RN,285475,193962
CF340RP,285476,194137
CF340RR,286228,194706
CF340RS,286120,194778
CF340RT,286305,194778
CF340RU,285139,193397
CF340RW,285468,194083
CF340RX,286598,190676
CF340RY,285117,193412
CF340SA,285006,193598
CF340SB,285172,193647
CF340SD,285228,193712
CF340SE,285255,193625
CF340SG,285291,193807
CF340SH,285266,193983
CF340SJ,286692,190704
CF340SN,285224,194100
CF340SP,285398,194303
CF340SQ,285390,194013
CF340SR,285350,194060
CF340SS,285395,194189
CF340ST,285416,194093
CF340SU,285438,193927
CF340SW,285321,194199
CF340SX,286713,190592
CF340SY,285457,193799
CF340SZ,285455,193845
CF340TA,285172,193144
CF340TB,285516,193697
CF340TD,285458,193618
CF340TE,285416,193755
CF340TF,285370,193692
CF340TG,285367,193612
CF340TH,285524,193618
CF340TL,285331,193057
CF340TN,285943,193543
CF340TP,285357,193271
CF340TT,285306,193137
CF340TU,285257,193124
CF340TW,285428,193338
CF340TX,286808,190674
CF340TY,285344,193405
CF340UA,285227,193822
CF340UB,285489,193526
CF340UD,286041,194501
CF340UE,285989,194452
CF340UF,286091,194472
CF340UG,286955,194764
CF340UJ,286626,190516
CF340UL,286152,194927
CF340UR,285762,194661
CF340UT,285656,194547
CF340UU,285727,194553
CF340UW,285475,194342
CF340UX,286717,190476
CF340UY,285589,194590
CF340XG,285329,191344
CF340YA,285336,194685
CF340YB,285303,194630
CF340YD,285244,194683
CF340YE,285349,194730
CF340YF,285335,194773
CF340YG,285343,194818
CF340YH,285359,194851
CF340YJ,286567,190449
CF340YL,285367,194598
CF340YN,285569,194501
CF340YP,285843,194557
CF340YR,285578,194411
CF340YS,285546,194309
CF340YW,285725,194482
CF340YX,286564,190537
CF349AA,285305,191262
CF349AD,285322,191171
CF349AE,285322,191105
CF349AF,285250,190973
CF349AG,285366,190754
CF349AH,285285,190937
CF349AJ,285552,191276
CF349AL,285404,190993
CF349AN,285477,190792
CF349AP,285535,190632
CF349AQ,285527,190811
CF349AR,285511,190740
CF349AS,285604,190951
CF349AT,285630,190923
CF349AU,285618,190996
CF349AW,285427,190451
CF349AX,285619,191319
CF349AY,285516,190979
CF349BA,285640,190854
CF349BB,285705,190870
CF349BD,285591,190846
CF349BE,285361,190498
CF349BF,285873,190862
CF349BG,285430,190581
CF349BJ,285740,191183
CF349BL,285319,191358
CF349BP,285253,191351
CF349BT,285167,191315
CF349BW,285262,191354
CF349BX,285642,191173
CF349BY,285225,191309
CF349BZ,285232,191338
CF349DA,285262,191313
CF349DB,285174,191295
CF349DE,285279,191192
CF349DF,285191,191233
CF349DG,285751,190595
CF349DH,285282,191163
CF349DJ,285752,191002
CF349DL,285264,191143
CF349DQ,285730,190688
CF349DR,285851,190602
CF349DS,285026,191415
CF349DT,285049,191445
CF349DU,284987,191413
CF349DW,285159,191212
CF349DX,285832,190981
CF349DY,284940,191426
CF349DZ,284895,191037
CF349EA,284946,191359
CF349EB,284881,191325
CF349ED,284963,191317
CF349EE,285024,191265
CF349EF,285043,191216
CF349EG,284892,191107
CF349EH,285058,190983
CF349EJ,285805,190912
CF349EL,285156,190991
CF349EN,285112,191041
CF349ER,284896,191433
CF349ES,285958,190831
CF349ET,285961,190707
CF349EU,286005,190472
CF349EW,285027,191078
CF349EX,285785,190902
CF349EY,286024,190151
CF349GA,286461,189612
CF349GB,286452,189498
CF349GD,286366,189624
CF349GE,286397,189679
CF349GF,286442,189743
CF349GG,286545,189644
CF349GH,286563,189546
CF349GJ,286491,189624
CF349GX,286372,190004
CF349HA,285978,190194
CF349HB,285867,190157
CF349HD,286054,190103
CF349HE,285962,189994
CF349HF,286128,189986
CF349HG,286014,189999
CF349HH,285858,189852
CF349HJ,285405,191102
CF349HL,285655,190077
CF349HN,285804,189807
CF349HP,285973,189862
CF349HQ,286390,189824
CF349HR,286149,189864
CF349HS,286359,189932
CF349HT,286277,189849
CF349HU,286443,189909
CF349HW,285579,189602
CF349HX,286700,189045
CF349HZ,286074,190139
CF349JL,286310,189760
CF349LA,286143,189800
CF349LB,286086,189762
CF349LD,286284,189552
CF349LJ,285729,191068
CF349LN,285121,190832
CF349LP,285151,190445
CF349LR,285132,190297
CF349LS,285417,190188
CF349LT,285280,190130
CF349LU,285048,190298
CF349LW,285159,190639
CF349LX,285764,191074
CF349LY,284942,190271
CF349NA,284841,190266
CF349NB,284861,190369
CF349ND,284722,190352
CF349NE,284725,190391
CF349NF,284891,190457
CF349NG,284692,190553
CF349NH,284978,190566
CF349NJ,284781,190467
CF349NL,285011,190545
CF349NN,285030,190475
CF349NP,285057,190444
CF349NR,285109,190461
CF349NS,285042,190898
CF349NW,285064,190604
CF349PA,285214,191090
CF349PB,285007,191156
CF349PD,285039,191195
CF349PE,284761,191136
CF349PF,284659,191287
CF349PG,284694,191351
CF349PH,284704,191308
CF349PJ,285739,190981
CF349PL,284506,191419
CF349PN,284565,191606
CF349PP,284362,191603
CF349PR,283970,191549
CF349PS,284406,191126
CF349PT,283907,190722
CF349PU,283419,190198
CF349PW,284486,191572
CF349PX,285649,191035
CF349PY,284669,190050
CF349RA,284569,189253
CF349RB,285108,189372
CF349RD,285059,189814
CF349RE,285395,189975
CF349RF,284405,191579
CF349RG,287077,188855
CF349RH,286977,188890
CF349RN,286543,188438
CF349RR,287456,187360
CF349RS,287816,187146
CF349RT,286895,187801
CF349RU,286863,187711
CF349RW,287119,188549
CF349RY,286601,188051
CF349SA,285235,187650
CF349SB,285685,188794
CF349SD,284591,188079
CF349SE,285733,188885
CF349SF,285887,188916
CF349SG,286895,189102
CF349SH,286985,189038
CF349SN,286771,189085
CF349SP,286745,188663
CF349SR,286807,188721
CF349SS,286696,188682
CF349ST,286548,188606
CF349SU,286475,188673
CF349SW,286866,188850
CF349SY,286526,188814
CF349TA,286579,188776
CF349TB,286677,188881
CF349TD,286748,188951
CF349TE,286796,188856
CF349TF,287052,189005
CF349TG,287196,188969
CF349TH,286630,188753
CF349TP,285860,190909
CF349TR,286007,190934
CF349TS,286010,190887
CF349UA,286174,190359
CF349UB,286235,190283
CF349UD,286111,190285
CF349UL,285242,191379
CF349UN,285223,191476
CF349UP,285194,191530
CF349UT,285261,191498
CF349UU,285131,191504
CF349UY,285144,191587
CF349XD,285329,191344
CF349YA,285169,191614
CF349YE,285052,190780
CF349YH,285571,191311
CF349YL,285605,191274
CF349YN,285396,191312
CF349YP,285482,191156
CF349YR,285537,191118
CF349YS,285530,191157
CF349YT,285570,191236
CF349YW,285469,191268
CF349YY,285512,191243
CF349ZA,285329,191344
CF349ZZ,285329,191344
CF355AA,290033,177448
CF355AB,290104,177184
CF355AD,290176,177140
CF355AE,291574,175394
CF355AF,292390,175647
CF355AG,291895,176333
CF355AH,291204,176743
CF355AJ,290442,178077
CF355AL,291194,177064
CF355AN,289831,176461
CF355AP,290440,177838
CF355AQ,296485,180989
CF355AR,290129,176990
CF355AS,292466,177507
CF355AT,293124,177498
CF355AU,293623,177186
CF355AW,290572,178179
CF355AX,290303,177340
CF355AY,294062,176794
CF355AZ,296991,177952
CF355BA,292479,177403
CF355BB,291877,177391
CF355BD,291797,177445
CF355BE,291678,177312
CF355BF,297181,180976
CF355BG,291372,177225
CF355BH,291035,177102
CF355BJ,292043,177417
CF355BL,290652,177191
CF355BN,290570,177442
CF355BP,290000,177164
CF355BQ,295249,179997
CF355BT,291822,177343
CF355BU,294876,180224
CF355BW,291244,177807
CF355BX,295483,180065
CF355BY,295448,179775
CF355BZ,290643,177130
CF355DA,294918,179078
CF355DB,294070,179231
CF355DD,294766,178755
CF355DE,294489,178343
CF355DF,294493,178435
CF355DG,294422,178477
CF355DH,294353,178424
CF355DJ,290591,177200
CF355DL,294243,178419
CF355DN,295418,177520
CF355DP,296937,178089
CF355DR,296995,177795
CF355DS,296945,178233
CF355DT,296017,178505
CF355DU,297023,179080
CF355DW,295833,177605
CF355DY,297754,179372
CF355EA,298156,180964
CF355EB,297386,180311
CF355ED,296595,179540
CF355EE,294305,178503
CF355EF,296049,177551
CF355EG,294500,178523
CF355EH,294003,179693
CF355EJ,293701,179522
CF355EL,293557,179458
CF355EN,293562,179340
CF355EP,293710,179441
CF355EQ,294267,178528
CF355ER,293589,179470
CF355ES,293636,179516
CF355ET,293662,179681
CF355EU,293759,179716
CF355EW,293627,179358
CF355EX,294263,178593
CF355EY,293611,179626
CF355FB,293544,177164
CF355FD,293547,177196
CF355FE,293554,177219
CF355FF,293587,177200
CF355FG,293578,177158
CF355HA,293791,179503
CF355HB,293715,179572
CF355HD,293898,179698
CF355HE,293885,179565
CF355HF,293982,179747
CF355HG,293847,179778
CF355HH,293980,179826
CF355HJ,295651,180874
CF355HL,294117,179760
CF355HN,294156,179854
CF355HP,293574,179590
CF355HR,293506,179655
CF355HS,293520,179533
CF355HT,296357,181273
CF355HU,297165,181402
CF355HW,294517,180044
CF355HX,295622,180932
CF355HY,296270,180477
CF355HZ,296581,180752
CF355JA,295698,180958
CF355LA,297715,181351
CF355LB,297748,181900
CF355LD,297471,182261
CF355LE,296874,182129
CF355LF,296814,182172
CF355LG,296785,181822
CF355LH,298103,182268
CF355LJ,295685,180360
CF355LL,295655,180438
CF355LN,295676,180496
CF355LP,295548,180566
CF355LQ,295626,180535
CF355LR,295814,180875
CF355LS,296051,180880
CF355LT,295943,180933
CF355LU,295823,180978
CF355LW,295749,180540
CF355LX,295560,180409
CF355LY,295839,181201
CF355LZ,295907,181130
CF355NA,295777,181167
CF355NB,295749,181242
CF355ND,295667,181048
CF355NE,295631,181096
CF355NF,295832,181385
CF355NG,295964,181517
CF355NH,295985,181465
CF355NJ,295890,181416
CF355NL,296003,181457
CF355NN,295899,181511
CF355NP,295992,181605
CF355NQ,297901,182143
CF355NS,293346,179548
CF355NW,295963,181617
CF355NX,295986,181639
CF355PA,295811,180768
CF355PB,296133,181334
CF355PD,296315,181405
CF355PE,296234,181582
CF355PF,296126,181436
CF355PG,296262,181494
CF355PH,296167,181376
CF355PJ,295860,180718
CF355PL,296101,181489
CF355PN,296036,181562
CF355PP,296145,181657
CF355PQ,295996,180767
CF355PR,296283,181719
CF355PS,296349,181660
CF355PT,296443,181949
CF355PU,296480,181990
CF355PW,296216,181710
CF355PX,295892,180821
CF355PY,296105,181758
CF355PZ,297270,180702
CF355QA,295952,180640
CF355QJ,295734,180740
CF355RA,296158,181773
CF355RG,290154,177100
CF355RH,290197,177071
CF355SA,291961,177307
CF355TA,294219,179930
CF355TB,293850,179602
CF355TD,293765,179612
CF355WY,291050,179647
CF355YB,291050,179647
CF355YW,291050,179647
CF355ZQ,291050,179647
CF356AA,293280,179719
CF356AB,293080,180123
CF356AD,293333,179849
CF356AE,293571,180123
CF356AF,294348,180649
CF356AG,293954,181067
CF356AH,292220,181773
CF356AN,291676,181711
CF356AP,291668,182496
CF356AQ,291811,181650
CF356AR,292074,182678
CF356AS,292161,182621
CF356AT,292263,181821
CF356AU,292209,181595
CF356AX,291714,181686
CF356AY,292100,181591
CF356AZ,291982,181522
CF356BA,292040,181439
CF356BB,291389,181447
CF356BD,291316,181465
CF356BE,292761,181026
CF356BF,291607,182205
CF356BG,292375,181439
CF356BH,292307,181422
CF356BJ,291448,182257
CF356BL,292527,181478
CF356BN,292822,181693
CF356BP,292604,182516
CF356BQ,291558,182252
CF356BS,293021,182483
CF356BT,292886,182902
CF356BU,293603,183214
CF356BW,293139,181463
CF356BX,291301,181357
CF356BY,292400,181332
CF356BZ,291760,182265
CF356DA,292201,181412
CF356DB,291872,181507
CF356DD,291861,181755
CF356DE,291724,181806
CF356DF,291809,182304
CF356DG,291679,182246
CF356DH,291514,182109
CF356DJ,291497,182160
CF356DL,291893,181795
CF356DN,291764,185511
CF356DP,293332,186379
CF356DQ,292012,182175
CF356DR,293385,186687
CF356DS,293385,186927
CF356DT,293616,186901
CF356DU,293646,186926
CF356DW,292122,185614
CF356DX,291865,181678
CF356DY,293682,186964
CF356DZ,292093,182268
CF356EA,293806,186998
CF356EB,293774,186967
CF356ED,294090,187139
CF356EE,294198,187053
CF356EF,294328,187147
CF356EG,295000,188117
CF356EH,294942,187238
CF356EJ,293663,186843
